term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
exile,-0.03994704924864605,-0.022466180472820667,0.03838903936602427,-0.04842387483893039,0.06385239418883025,0.001194523631018989,0.02415322565034039,-0.08518386261824241,-0.029934058659350456,0.02496210210911853
denied,0.00495155659488691,0.01449865540390877,-0.012289057108027395,-0.016975335079983965,0.011157017076102152,0.014202745607250673,-0.01883290163605657,-0.01682153966147384,-0.008421753135259741,0.01885481855221835
offering,-0.01989896376478896,0.0013018229093870505,-0.015075097832558863,-0.008871276264346624,-0.008599995170533153,-0.028430829198126294,0.007074537444358814,0.001687893509654019,-0.007267611447986359,0.01981369428516552
temple,-0.026481458908737075,-0.03421159828439625,0.004131021567060055,0.0009881667064151013,0.00402944302361873,-0.03044991935553885,0.059664186375456466,0.11044409392788511,0.02467954003133354,-0.004885909907738959
flow,0.01108772702437673,-0.014101372439836215,-0.013239877038537413,0.006970893051708392,-0.03438862316565125,0.010936424670354754,-0.002510498285125598,-0.02680049266391598,0.004167483998093713,-0.00951916209099303
charm,4.990598616033211e-05,0.04117580973214236,-0.07061911182606476,0.028836984668024576,-0.018532227653455163,-0.06174888299129205,-0.020651689913201134,0.025039017163570654,-0.015146630106062623,0.05781190615633081
hero,-0.010502738504525306,0.013075271615261435,0.002221329019069942,-0.015871170731921243,-0.020995818274100304,0.013216622169599292,-0.027776606070062333,-0.025322958789422256,-0.030720849202835455,-4.8136882666565545e-06
abstain,-0.05053321845090053,-0.05769343953786647,-0.014828783648994056,-0.03500043230262462,-0.029156471337592003,-0.032451174615058864,0.024172959448616665,0.003066969465443383,-0.021557411496714283,-0.0044099981249297844
welcome,-0.011166777558603503,0.0030968455994303673,0.020589893800186488,-0.011783356449066943,-0.010998014302013925,0.0028604745271591223,0.007793332875227114,-0.0062911721299377926,-0.0035072798063210224,-0.009572923695284449
report,-0.010541643449153835,0.004885062788527143,0.0026069601144172515,-0.00025812583364569707,-0.0015963506379775474,0.013672485907234246,-0.008601967601026316,-0.00901851958417334,-0.008612335661245094,-0.01193512291803436
perpetual,-0.00433588182275644,-0.025676744790669923,-0.012483666350813239,-0.005768185089833837,-0.012285536328469725,0.00526576329574975,0.0014540780742384948,-0.006039289884940366,-0.0012623407013704244,0.003982052722598739
remarkable,0.005771661444813764,0.014439298874411923,-0.022111032612997735,-0.0014876208105551489,-0.0053332513091259364,-0.006256517459073157,0.0007014411088359006,-0.007581074289276173,-0.004610778964537176,-0.005213800926635344
unequal,0.04803466126033848,-0.027328404048060185,-0.02861070538097688,-0.018182286076006787,0.01384980014940705,0.03030463707249819,0.030562121155590673,-0.014650824702819372,-0.0014505787541771883,-0.020652471603459562
exchange,-0.008597496627231933,0.02078600371409369,-0.019683897550790704,-0.039677027584802835,-0.00658122561906581,0.05467536327561573,-0.040712277118407234,-0.00655250026759619,-0.03294193139797996,-0.020294884395747254
majority,0.0033854750583452234,0.013867955758407716,-0.019301966248755,-0.013402409054591495,0.003840978908115215,-0.005727368345596402,0.006804964416483558,-0.012403180862891052,0.007372524619468357,-0.014971017601113048
wife,-0.036163685650753806,-0.021810660398188363,0.012043819972340495,0.0008309576751186838,0.006733246823175454,-0.0026915566571263498,0.028668390688685756,0.010584082381899954,0.0020137902682187147,0.008978905436882423
naked,-0.021091515311595626,-0.0045207868638255004,-0.010847662443120182,-0.013210150804572026,0.0007342635680975647,-0.005604276189609822,0.021459959436093485,-0.0158057193946474,0.007451023667260468,-0.008151401235908604
principal,-0.002903719089922466,0.0023388527209145388,-0.0209298088264406,-0.009148699740182325,0.0020304364473247146,0.016209981391768654,-0.003184725382951892,-0.02013844464083469,0.006501654496339229,-0.008393056036273638
yield,-0.011278695835440118,-0.0008003074056037831,0.02240250736000663,0.005344254290860705,0.0055794107529929604,0.015693725347709884,0.012187049338060656,-0.015246803945453056,-0.0005625898552655086,0.00107526420980912
ability,-0.009544854855521196,0.008449584450900001,-0.007789637350552638,-0.009370104500843404,-0.03219825232869218,-0.017013276719327994,-0.014491668405431916,-0.004792745206026827,0.015343286387375364,-0.012409883907825875
reverence,-0.039985226855094376,-0.02323762801087275,-0.017678826102177796,-0.004759745422645465,0.04514731549651379,0.020703116815551696,-0.062082354927705335,-0.026653215216950864,0.09499166941686803,0.036078509401352564
arithmetic,0.0005300955894627378,0.026233076708051334,-0.035983610983873954,-0.003905072371573064,0.0006357049054562707,0.0007945180533696119,0.014953356406751567,-0.00015418670275914816,-0.037595096679427314,0.003907710280250422
morning,-0.007314763969352571,0.0037318523686649804,-0.003967644034611356,-0.02298531546937525,-0.02538010228593576,-0.012286698000715551,0.016758686289792584,-0.011207083727506874,-0.0013837429294310663,0.006299918340489922
irrational,0.01287848743533647,0.004844184646193386,-0.0009362460978246623,0.019271756320227082,0.007851568397374041,0.020592886700778173,0.001868645325798701,-0.03117973321112856,-0.017016118135827117,0.02038569080054418
remedy,-0.01284698419226269,-0.005544698289628282,0.011291569664760494,0.013062861895497808,0.00038335196816142097,0.009723622122727189,0.01383514889690149,0.025975651688716198,0.012426691705278419,-0.004396172945977656
later,0.024330055463572666,-9.614385064464438e-05,-0.009714296611412208,-0.006558738219112347,0.015293710927908296,0.006526246934994324,0.02168694561371059,-0.011002194608807041,-0.012840635170783545,-0.020964176345774806
perform,-0.015224573294366828,0.0013381876172546088,-0.004674238910900381,-0.009069609479605844,-0.004069678892552896,-0.011812935205572658,-0.021189606147886595,0.0126014784365134,-0.014123417220139347,-0.0029353833880609716
scale,-0.010202396442184935,0.0063242496565197835,-0.012032770969226338,0.029398086007160776,-0.014226145056512941,-0.0031982210626045446,-0.02391594456246965,-0.02231100838037064,-0.02727908284409061,0.023691086134506552
flesh,0.1833680289172134,-0.14674994125214783,0.13893766877707803,0.03183155881917467,-0.05805737910672468,-0.14646475717136395,-0.009990486794194845,-0.11370464553644449,0.006016887537838904,-0.02014736764325692
gather,-0.0036108259576725023,-0.004210820467871253,0.0012047557384660269,0.004138100699050417,-0.009749881910674309,0.01056347491891507,0.0019557335509391904,-0.004547216675519482,-0.015535463303181353,0.006191492926952298
crown,-0.012043913615773208,0.021973432233286405,0.025964796808425776,-0.009853058970257659,-0.02876823695757135,0.008434409757126412,0.0280278032485592,0.02463579628552004,0.02077816333579053,-0.012993178731306714
decision,-0.05383570376438908,-0.06830817175218469,-0.008972166200650595,-0.03065811125099121,0.026055092185166204,-0.0048230102911347135,0.06660592791528731,-0.007031590115471133,-0.018305488023000225,0.006987529883000897
separation,0.013995775332909952,-0.0022738772948733676,-0.026677317048517776,-0.004901928895385914,-0.011610126131462107,0.031678563905085416,0.007978896911828987,-0.009032257232524352,0.020806249746314866,-0.032727307229159744
native,0.003875535598399929,-0.0016787509885096779,0.01564814958545075,-0.005946613073410722,0.010461044116453332,-0.013349657938591594,-0.0024281136577842736,0.00579333409465952,0.007662252555667861,-0.02081247159742764
courageous,-0.0689554221227653,0.12553584034373158,-0.05299848896916126,0.06800230776200544,-0.014491329427297216,-0.2758434645878718,-0.17976024860596582,-0.17932782979021092,0.256184827928029,-0.15177258445544015
shadow,0.002709009676754229,0.006298282646902018,0.004742923810567034,0.01619042937186207,-0.0023635515131361154,0.028190405431223482,0.013182769344874891,-0.009546679929250703,-0.02758082484624537,0.02655425188306192
purposes,0.0024182352393264275,0.005573855353116128,-0.0030811577594657864,0.007245810843026135,0.00979392916711177,-0.011158623600227884,0.011030374112561988,0.027814968188993802,-0.0353528782980105,-0.009236151929209697
silent,-0.02012347413151474,0.06501790869932848,0.029342235013601912,-0.039271381919425585,-0.00972640737477858,-0.016265587235055497,0.009822037092492426,0.009732582428634774,-0.012757928733123113,-0.0538368620898333
permit,-0.020185979499572917,0.0014915944609175413,0.01605050106330444,-0.01342124270290839,-0.022105525579872033,-0.004769019578707516,0.016763672106701717,0.018608793300287887,0.019653924538940933,0.03981478393318695
feast,-0.011900994011458,0.024973980615609313,0.019609359714306936,-0.0002437003152841998,-0.04011917805713432,0.018251293702805798,0.005491667367730096,-0.013900499215594405,-0.007498263622462069,0.03252223365632688
kill,-0.05105417069419392,0.015074846188727902,0.07293316857306091,-0.047259744253840136,0.07940771276980682,0.0166534040412992,0.02257221453415167,-0.0332897277982781,-0.025662848777429702,0.01625671628690872
liberty,-0.0361387943326191,-0.015697630145766715,0.04557742406613114,0.1171106983902525,0.01529573873781671,0.07239492494492095,0.029413263246552183,-0.07454476735790155,0.0026142567031712323,-0.02655304162517164
preservation,-0.022164455238965017,-0.015068980823366445,-0.023072622116049473,0.0003173775289895077,-0.006784135703709224,-0.012768605986946862,0.013064243082032122,-0.010114060704396608,0.019785994159071674,0.013845691694073655
dry,0.009313355902365211,-0.008130504455913089,-0.0006072969657049777,-0.009362432792418886,-0.01977931692043082,0.0060204908043229284,0.010399799625084992,0.001772028827060868,0.010972460153832537,0.0151346466683388
insist,-0.004918412721657039,0.015219784906888455,-0.005607209799120566,-0.03139827491755391,-0.010110624164196077,0.022619017689561,0.007181039236488846,-0.01609275246724123,-0.013692252939742753,-0.021513544070449333
loss,-0.018601174772078406,-0.004885941837793579,0.010986310957799193,-0.01593929467885244,-0.006470579168414044,-0.0002516230245510702,-0.00112351294607938,-0.004071414447188354,0.004988557256176043,-0.0038986009472786066
image,0.049468439570145725,-0.011067092049916662,-0.020499716383545044,-0.019996462066011165,-0.029123928161630112,0.07486864605640735,-0.025294495536719815,-0.025053047815985944,-0.024338031639343564,0.034282301736794286
multitude,-0.012856307911200055,0.005576909889742121,-0.019127320200508915,0.013703626797991092,0.012372959220884017,0.03569561391487855,0.011910624104926028,-0.03402560178968595,-0.0026091372322664752,-0.026111096475927017
method,0.0035530347502220456,-0.006846148980379105,-0.024295569774834838,0.004127911615011939,-0.014401579763314687,0.00832141092853384,-0.024383323503595605,-0.016430473699492333,-0.0035103865289967417,-0.005296182146392332
skill,-0.017348304445286077,0.04776215699670122,0.005874888410222584,-0.011528170912883764,-0.01186941106906549,-0.03345981331916942,-0.025453710381938055,-0.002905940601228852,0.017800351239046865,-0.03169396609649166
temperate,-0.03220738362529609,0.036051099520605714,-0.06251504695328088,0.05194011499603211,-0.011589856801690715,-0.069576402058161,-0.0028029358201858675,-0.014646643055837018,0.021636728993568832,0.046532523511335834
ruler,-0.030917629058004936,0.011857307886479216,0.001865723895858999,0.050607208105910226,0.023898106193477563,0.0039419812326743145,-0.04185973907734912,-0.0008132297430727861,-0.05292207279380915,0.02235113371831532
expression,0.02456412632232572,-0.0006126743589303516,-0.022794406213849257,-0.012215233302228186,-0.011735755561223351,0.02677433383355464,-0.03722045489447015,-0.005717991551275728,0.0025302922672447692,0.009914498094587613
prevent,-0.017759447661045386,-0.0010473987517115855,0.0011754346582450745,-0.0054194798995409795,-0.007643559784403938,0.010960522898233837,0.021427228505327623,0.009210825862318328,-0.0020427897539247995,-0.024285242047087964
sun,0.08111771946386244,-0.02470991308757569,-0.07394102784340757,-0.07299553722636883,0.009848395335951055,0.05432293010495276,0.012185030502936891,0.009123178014538335,-0.028552038591518,0.07620449963732379
command,-0.031487412363819925,0.0005712905731411912,-0.008601826971300876,0.0077568844808957454,0.012806318511444018,-0.012378160727631957,0.0036334949380002783,-0.002762386507765796,-0.01947920452964908,-0.027892344565426684
task,-0.0033812911106809833,0.010294339468081507,-0.018594573114871334,-0.010497106353815247,-0.003537995736625548,0.019426959166311982,-0.014417142260633274,-0.0184317051063556,-0.0025235626359808964,0.004349766315530832
story,-0.006018022031359498,0.015261781504310455,-0.00505967605999505,0.015772575382589745,-0.03004468803902435,-0.017140364532132614,-0.03532316998019195,-0.0056760771114274175,-0.015628710263577247,0.014877325498092397
mighty,-0.006526453886401146,0.001818124397966228,-0.0005999420327276023,0.0007967900266809075,-0.01714098751614976,0.011070825556830184,0.008643134258308493,-0.014166395309327853,0.007679446602323286,-0.00889835768248852
fit,-0.014300218613947438,-0.011600838801232617,-0.009513526793098323,-0.01913332841050388,-0.005143152217330496,0.006604563374033312,-0.007084326765062303,-0.0028375876651621093,0.0020275921604119267,0.016485493658207704
constitution,-0.00414201906784815,-0.009252248806726236,-0.012660608665347517,0.06006061541674281,-0.017881802028644853,0.01820785625447372,0.010653941851996945,-0.03170593450580393,-0.02757603334863437,0.02860889289273819
vice,-0.000531224241422491,0.013339458218033637,0.003282189887278524,0.007281685309048321,-0.017489278596357134,0.015245952635095556,-0.08653760736748617,-0.013096341192462242,-0.05186931724982487,0.04403059031568243
folly,-0.014261682696734439,0.010163199220828291,0.0001709487091502626,0.002633000889908006,0.007940185928074453,0.003210023546538328,-0.029113569444168215,-0.007253683276454884,0.0026928710140311325,-0.02484415632016772
enter,0.0010906367213977285,-0.014826021428998555,0.006813976617084314,0.014243723553752313,-0.016426545774013004,-0.0098464891214573,0.00791584839010078,-0.014432075165306112,-0.014629782271740124,0.028141941055098606
mistake,-0.008664963975934283,0.016371220347078747,-0.013387997845274037,0.0016370516832048849,-0.006321118086292913,-0.006280647165220127,-0.010003490421424987,-0.008408082872296677,-0.024756524895990086,-0.0005077687134798059
examine,-0.0035413138505046068,0.023595750087193185,-0.006090236746250867,-0.047483637049137925,0.022820469019357303,0.0002912688615203357,-0.014105525365840092,-0.00839060312477129,0.022449195429188405,0.017951142753106546
quarrel,-0.013086788768095603,0.009339065737376459,-0.005485576686007012,-0.013500118931233944,0.01488736908933157,0.013755652284833842,-0.000819249778875339,-0.016913997860511128,0.027870003113745382,0.017895738111685194
universal,0.012570654223621873,0.012469955590014167,-0.037423970624962576,-0.007984979874973264,-0.01200223143709243,0.010302461249449958,-0.004901489346032872,-0.02464829872182962,0.0019621217996785064,-0.0036622566325631486
defence,-0.022515077357019176,-0.008752236112637986,0.012667372354510306,-0.045226855704040274,0.011161531609525545,0.016263785664174035,0.01261465655081541,-0.05265404661228473,-0.0026390601430977168,-0.00032288683740269876
explanation,0.034541927271189043,-0.002897210128797654,-0.020922033957914744,-0.03801133698477323,-0.014388791720483778,0.026566974754046215,-0.026980705225342117,-0.007832333242848825,0.02144620687156238,-0.014875894475277682
yours,-0.019747032871613047,0.06630562113423591,0.03448974196997099,-0.04256256659188707,-0.018874854412059397,-0.026779232969703217,0.024889812692494982,-0.03966534318339253,0.02390709923982841,-0.047202747519358226
double,0.005674850419513832,-0.03909159590565924,-0.016970482812667022,0.02419312717483292,-0.00014049069308757646,-0.023705647451183396,0.03141506021422698,0.027845671648989347,-0.03219395373034039,-0.026883494810686026
gentle,-0.006668901099666737,-0.0014225952162480939,-0.015563534377851374,-0.003736308408206596,-0.015746604877094835,0.01811407329236738,-0.0139390797499594,-0.01828905683939166,-0.036807673322526775,0.003424360540799044
correct,0.00360872865236788,0.0026205559625738116,-0.022164711140951133,-0.02141558399187517,-0.010725647407782438,0.0042578975158730804,-0.044682489680416604,0.0037974274911096355,0.004520832654923787,-0.008798417959936638
drink,-0.0255362129723226,0.054794906053222014,-0.0098732926409067,0.021849787158031254,-0.08312688946114699,-0.05782335920570961,-0.06017919101670024,-0.019629729286408805,-0.04362687114776779,0.08244938927791688
marriage,-0.08386627080733122,-0.12004787366670651,-0.050044594050407024,-0.019084498057760454,0.0120043143706955,-0.00526654149570285,0.07779182190071587,0.013960309896786994,-0.05125327163281858,-0.015037065852778326
inconsistent,0.011808337727261545,-0.00788718461783352,-0.0014441548628607841,-0.02226444281203969,0.014133134284971864,0.003664395376436696,-0.017699624427249917,0.012465345701594016,-0.006124932590144025,0.03793994549434111
safety,-0.02753263475622458,-0.018053474199074986,0.004226939532172619,0.024327545780269744,0.01557082774835704,0.01633592157553833,-0.008380881280837554,0.008493102386377566,0.02469028306555029,-0.0197751343224289
tyranny,-0.058790899280698354,-0.028848881840792914,0.03633595199369702,0.235893040206748,0.03211740353713443,0.13504736325399594,-0.00929439336712598,-0.03451179695253935,0.00548469741824264,-0.041057249371870046
adopt,-0.0014459142496281714,-0.009021817492067203,0.011282124006349521,-0.0023596466149588074,-0.007839338528142678,-0.01057903164064442,-0.01945763337180638,-0.004748710205480453,-0.016099105284804113,-0.003676482111409244
satisfactory,-0.007569289994602802,0.006443390160085721,-0.007415370316155688,0.0009605729389505795,0.0010030367720536989,-0.0025135653932380916,-0.00159381261461049,-0.01478078407834659,-0.025304039698044584,-0.0042384791358831275
player,-0.011475335238869361,0.03054535789043044,0.020430519932091197,-0.016234124281706997,0.00962195904936798,-0.0015247755603130506,-0.04767662610467186,0.0038556886104941794,-0.018069807151300396,-0.021716783686310488
disposition,-0.01851878907310685,-0.014071243316049776,0.004050371025144677,-0.01594564568232134,0.004883930866038384,-0.00207393011686301,0.02494109200468399,-0.010593410704131147,-0.020736078687730728,-0.002525402429187454
practice,-0.03471342987013197,-0.021345241013901065,-0.01540559534931998,-0.015029334035469475,-0.030387399250922237,-0.019103106230752395,0.01433136907723239,-0.000523314712294692,-0.020389045935896657,-0.01536481617817679
court,-0.06017709883362245,-0.03859233057675524,0.038707788596332955,-0.10818738371518972,0.07071853959133137,-0.013242907184580856,0.06308344581908641,-0.04684246177917259,0.0370236538035067,0.030840160812015665
numberless,-0.008629389312081983,-0.0016987534175477322,-0.00921583454673048,-0.001756928680729291,-0.011584070615138952,-0.0038146736138355325,-0.003296408456012804,-0.007181330580218722,-0.003138850362201311,-0.006282593120959164
amusement,-0.019180420268361295,-0.005995455476903252,-0.052755394375589945,0.00781639712154021,-0.05829545791718696,-0.019541536128548878,-0.01708336905209941,0.022357286064418124,-0.040040000619427106,0.034759731237589075
tale,-0.00647832953573495,0.001676018422717833,0.022836712220924198,0.006857174924217942,-0.04750644492688774,0.0031880277116338304,0.004860106397154709,-0.04004006311544169,-0.01161315131303616,0.03185736033657612
blind,0.0028999995215751415,0.02658244056193308,-0.019804328685899066,-0.010629259329628474,-0.015422536026647457,0.023586622398819517,0.04315756922541701,-0.03633332502158139,-0.04439630054518958,-0.014078386455740756
fathers,-0.04587331248429637,-0.01473279072994542,0.026531845174530038,0.005635351909208603,0.0060510140906375395,0.001589166496591333,0.066037247616754,-0.0754977755030144,0.0822539604530522,-0.07343381370139085
concern,-0.005127504576208501,0.006754953233752311,-0.01038650993797382,-0.015257495632834541,-0.014152894461604863,0.00493015587997104,0.01161517345089786,-0.007610051122413419,0.000700626273239206,0.0007646097065594644
ideal,0.025568469465318364,-0.0019512118186626947,-0.011072929190389633,-0.0049097078605216775,-0.026367303275461502,0.024217712138731473,0.019301619596418074,-0.002311237845240342,-0.032729603106238375,0.0030515384240672387
possessor,-0.013378609653032765,0.0052807257030308245,0.016512783590655323,0.002392780370612655,0.013830254504980932,0.011357997136793146,-0.00037542848675194975,0.015935590605208435,-0.018609913610806616,-0.02367376381213212
intelligent,0.026660925568785576,-0.027341581421031092,0.008155096768126757,-0.010538645185099614,-0.00665402576522706,-0.0016436988856236613,0.006794852702963824,-0.008912311393681717,0.010408272673740943,0.02195426536249243
capacity,-0.014820919606228389,-0.0015069875359886406,-0.009475094554649607,0.007989887565499192,0.0019159717256003398,0.01400404369982113,0.016700294790561517,-0.003854829647410238,0.00489404536550207,-0.025748777576794377
innocent,-0.009501281731151364,-0.01813779430848664,-0.0029485209373825228,-0.003502046273542339,-0.015592834935337665,-0.002820073595354177,0.00022311256392730126,0.004667120833299519,-0.005540225109143818,-0.0016978816753749075
destiny,-0.001821887334361482,0.00017294410561431383,0.010552079994614442,-3.9996007630304376e-05,-0.02295318240362639,0.017856357075985436,-0.012640944211090204,-0.019537243447724218,-0.0013981903739054594,0.01612291805392288
waste,-0.009373934626532545,-0.00903587238673373,-0.0015430895475140088,0.012038988916775604,-0.016675876908248143,0.027669188222960297,-0.008436277535087237,-0.027155593740941796,-0.002088723101240529,-0.002907422934666431
unrighteous,-0.00697256517701523,-0.00833167476844181,-0.009951397476558883,-0.026729368414749172,-0.004276027613520212,0.019795035897970954,-0.03363441372683554,-0.02330124839992616,0.019697171261857726,0.005760705943361767
price,-0.04182547781718753,-0.022869914453575335,0.019521380228295186,-0.03659759635507111,0.015306490178433439,-0.012251456085211164,0.037210171081398014,-0.01719881777472296,0.0021940120487014166,-0.01035590104555586
government,-0.08783623204261885,-0.052133532089789145,-0.01760528143077875,0.2762097674410758,0.04391339611687549,0.08053515103360333,0.017300997549923435,-0.12510822905522107,0.04658270359557455,-0.03562015985393875
heed,-0.022670093329552138,-0.02683081562541997,0.007051600597001873,-0.03563828240556636,0.01954975459145586,0.0115880299902897,-0.02032499076304979,-0.0014348000556704316,0.027941668823235684,0.03292978776223218
musician,-0.008983753538219234,0.0396004413841964,-0.006058274538300968,-0.011255145752203847,0.014476976296110396,-0.011806170243301018,-0.05519799379988095,-0.0181818436026301,-0.047916456825718115,-0.009409634905089958
experienced,0.0005030301962656457,0.014213808829814255,-0.01069373812360167,-0.004045753000112605,-0.012057342724050863,0.005210720112177178,-0.00213165745233422,-0.011812644185969959,0.0305197863098496,-0.00976964482072861
satisfaction,-0.017847703664535433,0.006040222758918786,0.009530264796353312,0.007058860014324339,0.004291426203439219,0.003444593103807416,0.015375540001924648,-0.028395156750492704,-0.003375082360673753,0.00860993865665139
wild,0.004478724040943415,0.001120053612074982,0.009922674458323974,0.020631740325714604,-0.0024989344843784817,0.009888599688087314,-0.00885421846497491,-0.005117867137846305,0.0006217583669623789,0.018186481501233167
poem,-0.005370085939382934,0.03239726098067873,0.01903591249831271,0.0003554722701712072,-0.008601747544473867,-0.05127145064583022,-0.027928711416450296,0.002389239824613947,0.0366647451231355,-0.0360601792719416
play,-0.016464353521384957,0.026872163226905357,0.005816155707960554,0.01776400211724051,-0.027889366801766367,-0.0017254349558978581,-0.013852128459887177,-0.007520103702191909,-0.008069025381072003,0.012270267548551584
husbandry,-0.008416745729723467,0.0072955213893221935,-0.008764873936001678,0.0031915573618411944,-0.014078091173430155,-0.014711897978308953,-0.014958371206118237,0.0018415054445245244,0.014057660849097993,0.0012166098112984444
theory,0.08853116146038643,-0.05145901500743579,0.034409733715114944,0.022361987839145277,-0.0009251093840623048,-0.07737077455321055,0.009461447312403627,-0.017599435747112143,0.0067303621585072075,-0.039326587504625275
saviour,-0.0030571376493534375,-0.0087125124938021,-0.008147342843252237,0.030315719299000607,-0.010839803202215137,0.015774728214819962,0.005102602573091713,-0.01978777332660418,0.004202305743517177,-0.0024265899873484923
support,0.003219606186619519,-0.018195331369686468,0.017699333306591,-0.007269879018089247,0.015981175347853118,-0.005117918284636885,-0.001204330031795244,-0.026828305676805008,0.02012623757651113,-0.0005109620898198486
bear,-0.01941399174963588,0.004534152629540431,0.0015058699424085236,-0.009475026232849236,-0.01917319718728396,0.009405505136259436,-0.001196408581737302,-0.02140459163803269,-0.011545815369760617,-0.005760600629434368
apprehend,0.0036399677488379266,0.006770357089869886,0.0008314900417624277,-0.015241594034747615,0.0010518805483891198,0.020022332324773087,-0.004388390637057206,-0.007717101720729667,0.007814287206630278,0.005399511905899152
temperance,-0.0400702530907273,0.10153260623208225,-0.15578994461785833,0.13596645059525878,0.00389988322180383,-0.17043899855606737,-0.007191874914043572,-0.035380821707708864,0.04121061075749548,0.07557560575768185
elder,-0.01729553614525991,-0.014004690090128101,0.0036061388105955096,-0.004552475189116449,-0.010709084671605276,0.007672810464620479,0.012934137472384581,-0.004673905506157555,0.01799167706722935,-0.010930065634581813
lust,-0.004007263895444896,-0.006998177173787594,0.005263953669637298,-0.005290876968521237,-0.011102734684160405,0.00807584801688422,-0.0014550305607760943,-0.0031519408076041166,-0.008205315997997426,0.004433220773378804
tedious,-0.00297846576525818,0.020936237742942718,-0.009472465699452096,-0.01127387909545172,-0.00976038362991008,-0.004761603756528734,-0.001220341036346132,-0.006016662715142843,0.010278764434500704,0.008529334181304814
model,0.004500717443234335,-0.00845006460552071,0.010439557609034656,0.03106211597107773,-0.006028778482015928,0.0022422685864430998,-0.004296976497142502,-0.005914623932651819,-0.0010737536266909528,0.04182675325881182
middle,-0.0012910464590323515,0.0030843787625456343,-0.008120601294348787,0.01787038992668444,0.0033072872848112487,0.04338250052111078,0.003163238843452576,-0.0004162071776226526,-0.017385524949334277,-0.016097654413466805
treat,-0.003975357499089885,0.00776837722535498,0.0012125443890618262,0.005437248181625283,-0.005038671382630025,0.017369795046950826,-0.0014999733851062196,-0.02680017166770487,0.0037180559323592662,0.015810523984991276
prior,0.06903962344045514,-0.03752012581886446,0.029947128942069443,0.0005854250123742366,0.043391124696640075,0.010242836841069601,-0.044784558354786556,0.004076205319861528,0.07896550112794279,0.06332493263940348
sooner,-0.0024179468898924165,0.014295476842837697,-0.011551432624874777,-0.0007792870858154348,-0.01874375922073598,0.006103833133982842,-0.015931390647773977,-0.018194794597566413,-0.0013034063103113292,-9.996929974290562e-05
rhythm,-0.02919821690609899,0.02586237904059081,-0.04537828644297776,0.015375826159854375,-0.207295020524883,-0.08039885181216344,-0.15644088454998953,0.035870939988289115,-0.13553733176910387,0.1141076404229672
accordance,-0.011680637173715149,-0.024079393512797958,-0.012200384402447608,0.00025682434952134135,-0.00886229284538124,0.009504707345199462,-0.00024058889092192214,0.0003909397305866709,-1.581679641949019e-05,0.0055253053502726125
guidance,-0.0036499640591270656,0.021841581701558577,0.013057098834078719,0.0056747183101134475,0.009339092613051173,0.002959272919442532,0.0016419631434979403,0.016280946358560082,-0.012183038515012234,-0.027336833612761024
eternal,0.1098469703856906,-0.05402143544274734,0.0031902759706062445,0.011398192780447488,-0.018756445442080577,-0.0014120369477054018,0.04857933559853241,-0.04219316296887336,-0.06012856795969378,-0.0035873635172324375
curious,0.01112931854026716,0.012762170355453515,-0.01785605713714886,-0.006623558754207724,0.007313877665396706,0.011939516518893913,0.009928660108993063,-0.012985158582029522,-0.026115034617305067,0.000918894238888108
stream,0.03863166939021993,-0.03002226549311893,-0.01623532875543191,-0.02861401986493235,-0.05777507893290083,0.016479840571378076,-0.02499980779763942,-0.005674715297473994,0.008082327319121547,-0.013158865778033779
growth,0.01716878048516453,0.0010301440849995029,-0.037998829569723114,-0.01030918062457309,-0.011587355651252022,0.014651538682193434,0.01781852720952727,-0.02131979708806327,-0.006023538266049963,0.016089320274769545
slavery,-0.02474248408570291,-0.015385189865151977,0.004071793857108491,0.06009862442759651,-0.014136231859819631,0.03005342592808838,0.013006211046759043,-0.021932276189467657,0.008474982780798342,-0.0073408654897176755
inspiration,0.003496623715904154,0.01096484514795437,0.024644130062143138,-0.018968208878817172,-0.03232830993282891,-0.018789034314001543,-0.023371080792361443,0.10068178647551493,0.020159425107317386,-0.014755986740208522
slave,-0.07753537988493318,-0.037851448251406926,0.050332497830050164,-0.04964733030030513,0.025216935648919657,-0.019731297050638724,0.08496299335566794,0.02214806175339918,0.007449582544572435,0.04377414228864426
hurtful,-0.00475206677162946,0.04569306715975403,0.015433136248007436,0.015442536695389423,-0.0077250845800435905,-0.007937691124874061,-0.02209961380778155,0.0065340190054177134,0.002879036181410783,-0.02968263104203713
avoid,-0.015456962231180659,-0.004345914995921896,-0.00607614498701517,-0.011102849394866783,-0.02116779719842351,0.013410013337485132,-0.013046265020551541,-0.022052259453881586,-0.0020178475798811957,0.0010870335021226018
sensible,0.029013397708847352,-0.003932243136435034,0.008813714571482221,-0.005486610391938918,-0.007181944197316923,-0.0024018013511298334,0.018187621371613366,-0.019472091761656457,-0.0080958399789406,-0.013140724200734583
serve,-0.020924610321931096,-0.00755037759372359,0.012940987831530065,-0.02871501150350809,-0.0012940592846330328,-0.0051490617183888344,0.00974701090731548,-0.004692482473089298,-0.020298376058182743,0.0048645050233503935
perception,0.041474725497867175,0.03277045624387273,-0.11409960434897598,-0.061059183601131335,-0.04153808694723549,0.07175112055414025,-0.0245068959115679,0.0031678689876109747,0.03775785269360928,-0.07310439577206271
