book_id,chap_id,term_str,n,tfidf
1497,8,condiments,2,0.0008504077343105614
1497,8,condition,1,3.670949047221332e-05
1497,8,conduce,1,0.000336755255798479
1497,8,confines,1,0.0003734647462706923
1497,8,confiscate,1,0.0005136524785120824
1497,8,congregate,1,0.0005136524785120824
1497,8,conquered,1,0.000196567523557089
1497,8,conquest,1,0.0003734647462706923
1497,8,consequence,1,8.397080549531506e-05
1497,8,consider,11,0.0001590735941192
1497,8,considerable,2,0.00022709941022476407
1497,8,considered,1,5.9974518407273806e-05
1497,8,consisting,3,0.0007960375022112152
1497,8,conspire,3,0.001275611601465842
1497,8,conspiring,1,0.0003734647462706923
1497,8,constituted,1,0.0002653458340704051
1497,8,constitution,7,0.0006516249725153856
1497,8,constitutions,3,0.0006998310420879068
1497,8,constraining,1,0.0003734647462706923
1497,8,contain,1,0.000196567523557089
1497,8,contained,2,0.0003197160661697513
1497,8,contention,3,0.0006230116672794021
1497,8,contentious,1,0.0002850161349138907
1497,8,contentiousness,1,0.0004252038671552807
1497,8,contest,1,0.00015212206623096272
1497,8,continuance,1,0.0002483066444416773
1497,8,continue,1,7.140942172807395e-05
1497,8,contracts,1,0.0002076705557598007
1497,8,contrivances,1,0.0005136524785120824
1497,8,control,1,0.00011354970511238204
1497,8,controlled,1,0.00023327701402930227
1497,8,conversion,1,0.0003734647462706923
1497,8,corresponding,1,0.00010290984718581988
1497,8,counsel,1,0.0001448284026725006
1497,8,country,2,0.00011275958263139781
1497,8,courage,2,0.00010576712478836977
1497,8,courageous,2,0.00033618686121512215
1497,8,course,4,7.868120337394234e-05
1497,8,court,1,8.84486113568017e-05
1497,8,courteous,1,0.0004252038671552807
1497,8,courts,1,0.00013138394013534774
1497,8,covetous,2,0.0007469294925413846
1497,8,coward,1,0.0001448284026725006
1497,8,crafty,1,0.0003734647462706923
1497,8,creates,1,0.00018635372403294815
1497,8,creature,3,0.000375474305487045
1497,8,crete,1,0.0002076705557598007
1497,8,criminal,1,0.0003082811628489511
1497,8,criminals,1,0.000336755255798479
1497,8,croesus,1,0.0004252038671552807
1497,8,cruel,1,0.0002850161349138907
1497,8,cubed,5,0.0021260193357764035
1497,8,cubes,1,0.0003734647462706923
1497,8,cultivated,3,0.000744919933325032
1497,8,cultivation,3,0.0006594976544764483
1497,8,culture,1,0.000336755255798479
1497,8,cup,1,0.0002076705557598007
1497,8,curious,1,0.0001768972227136034
1497,8,cursed,1,0.0003734647462706923
1497,8,curtail,1,0.0005136524785120824
1497,8,cut,2,0.00025031620365803
1497,8,cyclical,1,0.0004252038671552807
1497,8,daily,1,0.0001448284026725006
1497,8,danger,1,7.54606944693728e-05
1497,8,dangerfor,1,0.0005136524785120824
1497,8,dark,1,0.00013792918880364572
1497,8,day,3,5.901090253045675e-05
1497,8,days,2,9.233198358311618e-05
1497,8,dealings,1,0.00016809343060756107
1497,8,dear,2,8.58706575570921e-05
1497,8,death,4,0.00014683796188885327
1497,8,debtors,1,0.0004252038671552807
1497,8,debts,1,0.0003082811628489511
1497,8,deceived,1,0.0001448284026725006
1497,8,decision,1,0.00016809343060756107
1497,8,declines,1,0.0005136524785120824
1497,8,deed,1,0.00011354970511238204
1497,8,deeply,1,0.0003082811628489511
1497,8,defect,3,0.0004344852080175018
1497,8,defects,3,0.0006998310420879068
1497,8,defend,1,0.00013138394013534774
1497,8,degrees,1,0.00015985803308487566
1497,8,deign,1,0.0004252038671552807
1497,8,delicate,1,0.0002850161349138907
1497,8,delightful,1,0.0002850161349138907
1497,8,demand,1,0.00023327701402930227
1497,8,democracies,3,0.001120394238812077
1497,8,democracy,27,0.006704279399925289
1497,8,democracythe,1,0.0005136524785120824
1497,8,democratic,4,0.0014938589850827693
1497,8,democratical,6,0.0020205315347908742
1497,8,depart,1,0.00011354970511238204
1497,8,deposit,1,0.0002653458340704051
1497,8,deprive,1,0.000196567523557089
1497,8,deprived,2,0.00019581022535229288
1497,8,derived,1,9.790511267614644e-05
1497,8,descend,1,0.0002850161349138907
1497,8,describe,3,0.00017992355522182142
1497,8,described,4,0.00021153424957673955
1497,8,describing,3,0.00032435673660086183
1497,8,description,1,0.00013138394013534774
1497,8,desire,9,0.00030336206493893124
1497,8,desired,1,8.84486113568017e-05
1497,8,desires,15,0.0007422086617026603
1497,8,despise,2,0.0003727074480658963
1497,8,despised,1,0.000196567523557089
1497,8,despises,1,0.0003082811628489511
1497,8,despoil,1,0.0003734647462706923
1497,8,destined,1,0.0003734647462706923
1497,8,destiny,1,0.0001768972227136034
1497,8,destroying,1,0.000336755255798479
1497,8,detestable,1,0.000336755255798479
1497,8,develope,1,0.0003734647462706923
1497,8,device,1,0.0003082811628489511
1497,8,devote,1,0.0002850161349138907
1497,8,devoted,1,0.00021983255149214944
1497,8,devotion,1,0.000336755255798479
1497,8,diameters,3,0.0015409574355362472
1497,8,dicast,2,0.0008504077343105614
1497,8,did,4,5.7844943316072726e-05
1497,8,die,1,0.00011354970511238204
1497,8,dies,1,0.000196567523557089
1497,8,different,4,3.7826005277379045e-05
1497,8,differs,1,0.0001768972227136034
1497,8,difficult,1,5.6379791315698904e-05
1497,8,difficulty,1,1.4461235829018182e-05
1497,8,dignities,1,0.0005136524785120824
1497,8,digressed,1,0.0003082811628489511
1497,8,diminish,1,0.0003082811628489511
1497,8,direction,2,0.00015928963850151876
1497,8,director,1,0.0002653458340704051
1497,8,disagree,1,0.00021983255149214944
1497,8,disappear,1,0.0002850161349138907
1497,8,disarmed,1,0.0005136524785120824
1497,8,discord,3,0.0005590611720988445
1497,8,discover,2,0.00016794161099063012
1497,8,discovered,1,5.9974518407273806e-05
1497,8,discreditable,2,0.000673510511596958
1497,8,discussed,1,0.00015985803308487566
1497,8,disease,1,6.748282351841064e-05
1497,8,diseased,1,0.000196567523557089
1497,8,dishonestly,1,0.0003734647462706923
1497,8,dishonour,1,0.0001448284026725006
1497,8,dishonoured,1,0.0002850161349138907
1497,8,dismissed,1,0.0002850161349138907
1497,8,disorder,3,0.00035766583320899704
1497,8,disordered,1,0.00023327701402930227
1497,8,dispensing,1,0.0005136524785120824
1497,8,disposal,1,0.0003082811628489511
1497,8,disposed,1,5.6379791315698904e-05
1497,8,disposedthere,1,0.0005136524785120824
1497,8,dispositions,2,0.0006165623256979022
1497,8,disqualified,1,0.0005136524785120824
1497,8,disregard,1,0.0003082811628489511
1497,8,disregarded,1,0.0003734647462706923
1497,8,dissimilarity,1,0.0004252038671552807
1497,8,dissolution,1,0.0002076705557598007
1497,8,dissolutionin,1,0.0005136524785120824
1497,8,dissolved,1,0.0002483066444416773
1497,8,distance,1,0.00011354970511238204
1497,8,distinct,2,0.00023844388880599803
1497,8,distinguish,1,8.397080549531506e-05
1497,8,distracted,2,0.0007469294925413846
1497,8,distribute,2,0.0003727074480658963
1497,8,distributing,1,0.0003082811628489511
1497,8,divided,1,7.54606944693728e-05
1497,8,divine,1,3.370689610432569e-05
1497,8,division,3,0.00032435673660086183
1497,8,divisions,1,0.000125158101829015
1497,8,divisors,1,0.0004252038671552807
1497,8,do,28,0.0002647820369416534
1497,8,does,18,4.138632174004939e-05
1497,8,dog,1,0.00013792918880364572
1497,8,dogs,1,0.00015212206623096272
1497,8,doing,3,0.00010112068831297707
1497,8,dominion,1,0.000196567523557089
1497,8,done,2,3.934060168697117e-05
1497,8,dont,1,0.0002850161349138907
1497,8,doubt,4,0.00012309333218478923
1497,8,doubtless,1,0.00018635372403294815
1497,8,down,3,0.00010112068831297707
1497,8,draught,1,0.0002653458340704051
1497,8,draw,3,0.00020244847055523192
1497,8,drawing,1,0.00015212206623096272
1497,8,drawn,2,0.00019581022535229288
1497,8,dreadful,1,0.00023327701402930227
1497,8,dreamed,1,0.0004252038671552807
1497,8,drink,1,8.84486113568017e-05
1497,8,drinker,1,0.0005136524785120824
1497,8,drive,3,0.0006998310420879068
1497,8,driven,3,0.00039415182040604326
1497,8,drone,5,0.0021260193357764035
1497,8,dronelike,1,0.0005136524785120824
1497,8,drones,10,0.004252038671552807
1497,8,drunk,1,0.00021983255149214944
1497,8,due,1,7.964481925075938e-05
1497,8,dwell,3,0.000375474305487045
1497,8,dwelling,1,0.000125158101829015
1497,8,dwells,1,0.0002076705557598007
1497,8,each,4,7.868120337394234e-05
1497,8,eager,2,0.0002627678802706955
1497,8,early,1,0.000125158101829015
1497,8,earnest,2,0.00020581969437163977
1497,8,earth,1,5.288356239418489e-05
1497,8,earths,1,0.000336755255798479
1497,8,easily,1,3.370689610432569e-05
1497,8,easy,1,6.367345487416103e-05
1497,8,eaters,1,0.0005136524785120824
1497,8,eating,2,0.0002896568053450012
1497,8,educate,1,0.000196567523557089
1497,8,educated,2,0.00020581969437163977
1497,8,education,3,0.00014844173234053207
1497,8,effect,1,3.978444343176371e-05
1497,8,effected,2,0.00023844388880599803
1497,8,eggs,1,0.0005136524785120824
1497,8,either,9,6.323281509372406e-05
1497,8,elapsed,1,0.0002076705557598007
1497,8,elected,2,0.00046655402805860453
1497,8,element,2,0.00013496564703682128
1497,8,elements,1,7.140942172807395e-05
1497,8,eloquent,1,0.0003082811628489511
1497,8,else,3,8.371709509851302e-05
1497,8,emancipated,1,0.0004252038671552807
1497,8,embassy,1,0.0003734647462706923
1497,8,embroidered,1,0.0003734647462706923
1497,8,emptied,1,0.0003734647462706923
1497,8,emulating,1,0.0003734647462706923
1497,8,emulous,1,0.0004252038671552807
1497,8,encourages,1,0.0004252038671552807
1497,8,encouraging,1,0.000336755255798479
1497,8,end,4,6.815675851491096e-05
1497,8,ends,1,0.00015985803308487566
1497,8,enemies,3,0.00017992355522182142
1497,8,enemy,5,0.00031836727437080517
1497,8,enforced,1,0.0003734647462706923
1497,8,engaged,1,0.00013792918880364572
1497,8,enough,7,0.00019533988856319706
1497,8,enquire,3,0.00021422826518422184
1497,8,enquiry,1,5.288356239418489e-05
1497,8,enrol,1,0.0005136524785120824
1497,8,enslaved,1,0.0002850161349138907
1497,8,enter,2,0.00018617856357582441
1497,8,enters,1,0.000196567523557089
1497,8,entire,1,6.748282351841064e-05
1497,8,entirely,1,5.6379791315698904e-05
1497,8,entrails,2,0.0010273049570241647
1497,8,epitome,1,0.0005136524785120824
1497,8,equal,4,0.00014683796188885327
1497,8,equality,3,0.00047957409925462695
1497,8,equally,3,7.530328126674103e-05
1497,8,equals,1,0.00018635372403294815
1497,8,equilibrium,1,0.0005136524785120824
1497,8,escape,3,0.00014844173234053207
1497,8,especially,1,3.370689610432569e-05
1497,8,essential,1,0.000196567523557089
1497,8,establish,1,0.0002076705557598007
1497,8,established,1,0.00015212206623096272
1497,8,estate,1,0.0003082811628489511
1497,8,estates,2,0.0008504077343105614
1497,8,esteem,1,0.0002850161349138907
1497,8,etc,1,0.0003734647462706923
1497,8,eulogists,1,0.0003734647462706923
1497,8,euripides,1,0.00023327701402930227
1497,8,even,7,6.619550923541334e-05
1497,8,ever,3,1.3922011293331545e-05
1497,8,everlasting,1,0.00023327701402930227
1497,8,every,8,5.620694674997694e-05
1497,8,everybody,2,0.00025031620365803
1497,8,everything,4,0.00021153424957673955
1497,8,evident,1,0.00011354970511238204
1497,8,evil,11,0.0001312776738852994
1497,8,evils,5,0.0003374141175920532
1497,8,evolution,1,0.0004252038671552807
1497,8,exact,1,8.84486113568017e-05
1497,8,exactly,4,0.0001717413151141842
1497,8,examining,1,0.00023327701402930227
1497,8,example,2,4.4713615846447315e-05
1497,8,excellent,2,7.341898094442663e-05
1497,8,except,2,0.00010576712478836977
1497,8,excess,3,0.00041378756641093713
1497,8,excessive,1,0.00015985803308487566
1497,8,exclusive,1,0.0003082811628489511
1497,8,execution,1,0.00018635372403294815
1497,8,exercises,1,0.00013138394013534774
1497,8,exert,1,0.0003734647462706923
1497,8,exile,2,0.00033618686121512215
1497,8,exiled,2,0.0006165623256979022
1497,8,exist,3,0.00015865068718255468
1497,8,existence,3,0.00013849797537467427
1497,8,existences,1,0.00023327701402930227
1497,8,expect,2,0.00019581022535229288
1497,8,expected,2,0.00016794161099063012
1497,8,expel,1,0.0003734647462706923
1497,8,expenditure,3,0.001120394238812077
1497,8,expensive,1,0.0005136524785120824
1497,8,experience,1,4.616599179155809e-05
1497,8,explanations,1,0.0002850161349138907
1497,8,extend,1,0.000196567523557089
1497,8,extent,2,0.00021623782440057456
1497,8,external,2,0.00025031620365803
1497,8,extinguish,1,0.000336755255798479
1497,8,extravagance,2,0.0010273049570241647
1497,8,extreme,2,0.00021623782440057456
1497,8,extremes,1,0.000196567523557089
1497,8,eyes,1,3.670949047221332e-05
1497,8,face,1,0.00010290984718581988
1497,8,faction,2,0.0006165623256979022
1497,8,fail,2,0.00013496564703682128
1497,8,fails,2,0.00030424413246192544
1497,8,fair,5,0.0001255054687779017
1497,8,fairest,2,0.00021623782440057456
1497,8,fallen,1,9.790511267614644e-05
1497,8,falls,3,0.00041378756641093713
1497,8,false,4,0.00026993129407364255
1497,8,falsely,1,0.0001768972227136034
1497,8,family,3,0.00021422826518422184
1497,8,famous,2,0.00022709941022476407
1497,8,fancyis,1,0.0005136524785120824
1497,8,far,7,4.918107840622983e-05
1497,8,fashion,1,8.397080549531506e-05
1497,8,fastness,1,0.0005136524785120824
1497,8,father,19,0.000697480318972053
1497,8,fatherly,1,0.0005136524785120824
1497,8,fathers,2,0.0001768972227136034
1497,8,favourite,1,0.0002076705557598007
1497,8,fear,7,0.00019533988856319706
1497,8,fears,2,0.00025031620365803
1497,8,feast,1,0.00016809343060756107
1497,8,feats,1,0.0003734647462706923
1497,8,feature,1,0.000336755255798479
1497,8,fecundity,1,0.0005136524785120824
1497,8,feed,1,0.0002483066444416773
1497,8,feet,2,0.00025031620365803
1497,8,fell,1,0.00013138394013534774
1497,8,fellow,4,0.0003185792770030375
1497,8,female,2,0.00027585837760729144
1497,8,fertility,1,0.0004252038671552807
1497,8,few,2,6.741379220865138e-05
1497,8,fierce,3,0.0009248434885468533
1497,8,fight,1,8.84486113568017e-05
1497,8,fights,1,0.0002653458340704051
1497,8,figure,3,0.00022638208340811837
1497,8,finally,1,0.00021983255149214944
1497,8,find,4,2.810347337498847e-05
1497,8,finds,1,0.00010290984718581988
1497,8,fine,2,0.00019581022535229288
1497,8,finished,1,0.00015985803308487566
1497,8,fire,2,0.00016794161099063012
1497,8,first,21,4.8284042030057624e-05
1497,8,fitted,1,0.000196567523557089
1497,8,five,5,0.0004895255633807322
1497,8,fixed,1,6.748282351841064e-05
1497,8,fixes,1,0.0004252038671552807
1497,8,flatters,1,0.0004252038671552807
1497,8,flee,1,0.0004252038671552807
1497,8,flees,1,0.0004252038671552807
1497,8,fleshwhen,1,0.0004252038671552807
1497,8,flock,1,0.0002483066444416773
1497,8,flower,1,0.00023327701402930227
1497,8,flute,1,0.000125158101829015
1497,8,fly,1,0.00015985803308487566
1497,8,flying,1,0.0002483066444416773
1497,8,follow,2,3.934060168697117e-05
1497,8,followers,2,0.00033618686121512215
1497,8,following,1,6.367345487416103e-05
1497,8,follows,2,6.741379220865138e-05
1497,8,followshe,1,0.0005136524785120824
1497,8,fond,1,0.000196567523557089
1497,8,fondness,1,0.0003734647462706923
1497,8,food,2,0.00010576712478836977
1497,8,footsteps,1,0.0003734647462706923
1497,8,for,59,0.0
1497,8,forbids,1,0.0002850161349138907
1497,8,force,4,0.00026993129407364255
1497,8,forced,1,0.000196567523557089
1497,8,forcibly,1,0.0003734647462706923
1497,8,foreign,1,0.0001448284026725006
1497,8,forfeited,1,0.0005136524785120824
1497,8,forget,1,0.00011922194440299902
1497,8,forgive,2,0.0004153411115196014
1497,8,forgiving,1,0.0005136524785120824
1497,8,form,14,0.0003906797771263941
1497,8,former,2,7.341898094442663e-05
1497,8,formerly,1,0.000196567523557089
1497,8,forms,5,0.00029987259203636906
1497,8,forth,1,5.6379791315698904e-05
1497,8,fortress,1,0.0003734647462706923
1497,8,fortunate,2,0.0002627678802706955
1497,8,fortune,2,0.00016794161099063012
1497,8,fortunes,1,0.0003082811628489511
1497,8,fostering,1,0.0003734647462706923
1497,8,found,8,0.00011568988663214545
1497,8,foundation,1,0.0001448284026725006
1497,8,foundering,1,0.0005136524785120824
1497,8,four,5,0.0002474028872342201
1497,8,fourth,1,8.84486113568017e-05
1497,8,fractions,2,0.0006165623256979022
1497,8,framed,1,0.00015212206623096272
1497,8,franknessa,1,0.0005136524785120824
1497,8,free,3,0.0001691393739470967
1497,8,freedom,11,0.0015931124293975067
1497,8,freeman,1,0.00013138394013534774
1497,8,freemen,4,0.0006723737224302443
1497,8,fresh,1,0.00023327701402930227
1497,8,friend,9,0.00015335270665854967
1497,8,friends,4,0.00011162279346468402
1497,8,from,37,0.0
1497,8,full,5,0.00016853448052162845
1497,8,fully,1,0.00023327701402930227
1497,8,furnishes,1,0.000336755255798479
1497,8,further,5,5.9671669947863365e-05
1497,8,gaiety,1,0.0005136524785120824
1497,8,gain,2,0.0001509213889387456
1497,8,garlands,1,0.000336755255798479
1497,8,gate,1,0.0003734647462706923
1497,8,gather,1,0.00016809343060756107
1497,8,general,7,0.0001376921059043991
1497,8,generally,3,0.00012880598633563815
1497,8,generated,3,0.0006594976544764483
1497,8,generation,1,7.140942172807395e-05
1497,8,gentle,1,9.308928178791221e-05
1497,8,gentleman,1,0.00021983255149214944
1497,8,geometrical,1,0.000196567523557089
1497,8,get,7,0.00019533988856319706
1497,8,gets,2,0.00021623782440057456
1497,8,getting,5,0.0004895255633807322
1497,8,gifted,1,0.000196567523557089
1497,8,girt,1,0.0005136524785120824
1497,8,give,7,4.918107840622983e-05
1497,8,given,2,2.3868667979145344e-05
1497,8,gives,2,7.341898094442663e-05
1497,8,giving,1,2.7905698366171005e-05
1497,8,glaucon,3,0.0005042802918226833
1497,8,glorious,2,0.00030424413246192544
1497,8,glory,3,0.0004563661986928882
1497,8,go,7,6.619550923541334e-05
1497,8,god,2,3.407837925745548e-05
1497,8,godlike,1,0.0003734647462706923
1497,8,gods,1,7.025868343747118e-06
1497,8,goes,3,0.0001691393739470967
1497,8,going,2,3.407837925745548e-05
1497,8,gold,6,0.00040489694111046383
1497,8,good,32,0.00022482778699990777
1497,8,goodly,1,0.0003734647462706923
1497,8,goodshall,1,0.0005136524785120824
1497,8,got,3,0.00020244847055523192
1497,8,govern,1,0.00018635372403294815
1497,8,governed,2,0.00025031620365803
1497,8,governing,2,0.0005700322698277814
1497,8,government,28,0.0024765611179904477
1497,8,governments,2,0.0004396651029842989
1497,8,governors,2,0.0005306916681408102
1497,8,grandly,1,0.0004252038671552807
1497,8,gratification,1,0.0002850161349138907
1497,8,great,10,7.025868343747117e-05
1497,8,greater,2,2.8922471658036363e-05
1497,8,greatest,5,8.51959481436387e-05
1497,8,greatly,2,0.00018617856357582441
1497,8,greatness,1,0.00013138394013534774
1497,8,ground,3,0.00023893445775227814
1497,8,grow,5,0.0003982240962537969
1497,8,grown,2,0.00018617856357582441
1497,8,grows,3,0.0004563661986928882
1497,8,guard,3,0.0003087295415574596
1497,8,guardian,3,0.0002653458340704051
1497,8,guardians,4,0.00045419882044952814
1497,8,guardianship,1,0.000336755255798479
1497,8,gymnastic,3,0.0002653458340704051
1497,8,gymnastics,2,0.0002627678802706955
1497,8,habit,1,5.6379791315698904e-05
1497,8,habits,1,0.00016809343060756107
1497,8,habituated,1,0.000336755255798479
1497,8,had,7,1.6094680676685872e-05
1497,8,half,1,4.948057744684402e-05
1497,8,hand,2,3.934060168697117e-05
1497,8,handicrafts,1,0.0003734647462706923
1497,8,hands,4,0.00014683796188885327
1497,8,happen,1,7.140942172807395e-05
1497,8,happens,2,0.0001768972227136034
1497,8,happiest,1,0.0002076705557598007
1497,8,happiness,2,0.00013496564703682128
1497,8,happy,1,4.948057744684402e-05
1497,8,hard,1,7.964481925075938e-05
1497,8,hardly,1,3.077333304619731e-05
1497,8,harmonies,1,0.00021983255149214944
1497,8,harmonious,1,0.00015985803308487566
1497,8,harshest,1,0.0005136524785120824
1497,8,has,55,0.00012645820531681759
1497,8,hate,2,0.00025031620365803
1497,8,hated,1,0.00021983255149214944
1497,8,hatred,1,0.0001768972227136034
1497,8,have,68,0.0001563483265735199
1497,8,having,12,5.568804517332618e-05
1497,8,he,232,0.0
1497,8,head,2,0.00011994903681454761
1497,8,headforemost,1,0.0005136524785120824
1497,8,heads,1,0.00015212206623096272
1497,8,health,2,9.233198358311618e-05
1497,8,hear,3,5.1117568886183216e-05
1497,8,hearing,1,5.6379791315698904e-05
1497,8,hears,2,0.00033618686121512215
1497,8,heart,1,7.54606944693728e-05
1497,8,heaven,1,3.077333304619731e-05
1497,8,held,1,5.9974518407273806e-05
1497,8,hellenes,1,7.54606944693728e-05
1497,8,help,7,0.0001376921059043991
1497,8,helping,2,0.0005306916681408102
1497,8,helpless,1,0.00023327701402930227
1497,8,hence,3,0.00020244847055523192
1497,8,her,15,0.0003765164063337051
1497,8,here,2,3.934060168697117e-05
1497,8,hermus,1,0.0005136524785120824
1497,8,hero,1,0.00016809343060756107
1497,8,herself,1,8.84486113568017e-05
1497,8,hesiods,1,0.0005136524785120824
1497,8,heyday,1,0.0005136524785120824
1497,8,hidden,1,0.00021983255149214944
1497,8,high,2,0.00013496564703682128
1497,8,higher,2,0.00011275958263139781
1497,8,highly,1,0.0001768972227136034
1497,8,hill,1,0.0002850161349138907
1497,8,him,67,0.0001540490864768505
1497,8,himself,11,5.104737474221567e-05
1497,8,himthey,1,0.0005136524785120824
1497,8,hinting,1,0.0005136524785120824
1497,8,hire,1,0.00023327701402930227
1497,8,his,104,0.0
1497,8,hive,1,0.0003082811628489511
1497,8,hoard,1,0.0005136524785120824
1497,8,hold,3,9.231999913859192e-05
1497,8,holding,1,9.308928178791221e-05
1497,8,holds,1,7.54606944693728e-05
1497,8,homer,1,5.6379791315698904e-05
1497,8,honesty,1,0.0002653458340704051
1497,8,honey,3,0.0006998310420879068
1497,8,honeycomb,1,0.0004252038671552807
1497,8,honour,9,0.00038641795900691447
1497,8,honourable,1,4.616599179155809e-05
1497,8,honoured,4,0.000525535760541391
1497,8,honouri,1,0.0005136524785120824
1497,8,honours,2,0.00021623782440057456
1497,8,honourthe,1,0.0005136524785120824
1497,8,hoplite,1,0.0005136524785120824
1497,8,horseman,1,0.0002653458340704051
1497,8,horses,1,8.84486113568017e-05
1497,8,hour,2,0.00021623782440057456
1497,8,house,3,9.231999913859192e-05
1497,8,houses,4,0.0004324756488011491
1497,8,how,28,0.0001967243136249193
1497,8,however,2,2.8922471658036363e-05
1497,8,hug,1,0.0005136524785120824
1497,8,human,6,4.2155210062482707e-05
1497,8,humanity,1,0.0003734647462706923
1497,8,humbled,1,0.000336755255798479
1497,8,hundred,3,0.0006594976544764483
1497,8,hurtful,2,0.0003537944454272068
1497,8,husband,2,0.0004966132888833547
1497,8,husbandmen,1,0.00016809343060756107
1497,8,hymning,1,0.000336755255798479
1497,8,i,77,0.0007281506015895466
1497,8,idea,1,4.293532877854605e-05
1497,8,idle,1,0.00018635372403294815
1497,8,idleness,1,0.0003734647462706923
1497,8,idling,1,0.0004252038671552807
1497,8,ie,2,0.0002896568053450012
1497,8,if,33,0.0
1497,8,ignoble,1,0.0002076705557598007
1497,8,ignominiously,1,0.0004252038671552807
1497,8,ignorance,1,3.370689610432569e-05
1497,8,ignorant,1,4.293532877854605e-05
1497,8,ill,3,0.00013849797537467427
1497,8,illegal,1,0.0004252038671552807
1497,8,illness,2,0.0006165623256979022
1497,8,image,1,9.308928178791221e-05
1497,8,imagine,5,5.9671669947863365e-05
1497,8,impatiently,1,0.0005136524785120824
1497,8,impeachments,1,0.0005136524785120824
1497,8,implied,1,0.00013792918880364572
1497,8,importance,1,0.00010290984718581988
1497,8,impose,1,0.00013138394013534774
1497,8,impoverished,1,0.0005136524785120824
1497,8,impudence,2,0.000673510511596958
1497,8,in,207,0.0
1497,8,inasmuch,1,0.00013792918880364572
1497,8,incapable,2,0.00015928963850151876
1497,8,inclined,1,7.54606944693728e-05
1497,8,include,1,0.00010811891220028728
1497,8,includes,1,0.00023327701402930227
1497,8,increase,2,0.00020581969437163977
1497,8,increments,1,0.0005136524785120824
1497,8,indeed,5,8.51959481436387e-05
1497,8,indifference,1,0.0004252038671552807
1497,8,indifferent,2,0.0005306916681408102
1497,8,individual,10,0.0006367345487416103
1497,8,individually,1,0.00018635372403294815
1497,8,individuals,4,0.0002546938194966441
1497,8,induced,1,0.0002076705557598007
1497,8,indulging,1,0.0003734647462706923
1497,8,inequality,1,0.00021983255149214944
1497,8,inevitable,1,0.0002483066444416773
1497,8,inevitably,2,0.0006165623256979022
1497,8,infecting,1,0.0005136524785120824
1497,8,inferior,2,8.58706575570921e-05
1497,8,influence,2,0.00013496564703682128
1497,8,influences,1,0.00021983255149214944
1497,8,informers,2,0.000673510511596958
1497,8,initiated,1,0.0002850161349138907
1497,8,injustice,2,0.0001509213889387456
1497,8,insatiable,4,0.0010613833362816203
1497,8,insert,1,0.0004252038671552807
1497,8,insolence,2,0.0003537944454272068
1497,8,instead,2,7.341898094442663e-05
1497,8,institution,1,0.0002850161349138907
1497,8,insultingly,1,0.0005136524785120824
1497,8,intelligence,1,0.00010290984718581988
1497,8,intensified,2,0.0008504077343105614
1497,8,intercourse,1,0.00010290984718581988
1497,8,interest,1,6.367345487416103e-05
1497,8,intermediate,2,0.00021623782440057456
1497,8,interminable,1,0.0005136524785120824
1497,8,intervals,1,0.0002076705557598007
1497,8,intimidation,1,0.0005136524785120824
1497,8,into,38,0.0
1497,8,introduces,1,0.0003082811628489511
1497,8,introducing,1,0.00016809343060756107
1497,8,introduction,1,0.0002653458340704051
1497,8,invent,1,0.00018635372403294815
1497,8,inviting,1,0.0002850161349138907
1497,8,involution,1,0.0005136524785120824
1497,8,iron,3,0.0004344852080175018
1497,8,irrational,2,0.00033618686121512215
1497,8,irregularity,1,0.0002850161349138907
1497,8,is,255,0.0
1497,8,it,16,0.0
1497,8,its,1,6.367345487416103e-05
1497,8,itself,2,0.00011275958263139781
1497,8,jest,1,0.0001448284026725006
1497,8,join,1,0.00010811891220028728
1497,8,joined,1,0.00023327701402930227
1497,8,joint,1,0.0002850161349138907
1497,8,journey,1,0.00015985803308487566
1497,8,joy,2,0.00030424413246192544
1497,8,judging,1,0.0001768972227136034
1497,8,judgment,1,5.6379791315698904e-05
1497,8,judgments,1,0.000336755255798479
1497,8,just,16,0.00019094934383316275
1497,8,justice,2,6.154666609239462e-05
1497,8,keener,1,0.0003734647462706923
1497,8,keep,2,0.00010576712478836977
1497,8,keeping,1,0.0001448284026725006
1497,8,keeps,1,0.0002076705557598007
1497,8,kept,2,0.00021623782440057456
1497,8,kills,1,0.000336755255798479
1497,8,kind,4,8.942723169289463e-05
1497,8,kindred,2,0.0001768972227136034
1497,8,king,1,9.790511267614644e-05
1497,8,kingdom,1,0.0002076705557598007
1497,8,kings,2,0.0003197160661697513
1497,8,kinsmen,1,0.0001768972227136034
1497,8,knock,1,0.0004252038671552807
1497,8,know,13,9.133628846871252e-05
1497,8,knowledge,1,7.025868343747118e-06
1497,8,known,1,4.293532877854605e-05
1497,8,laborious,1,0.0003082811628489511
1497,8,labour,2,0.00025031620365803
1497,8,laid,1,9.790511267614644e-05
1497,8,land,4,0.0002856376869122958
1497,8,lands,1,0.00021983255149214944
1497,8,lapped,1,0.0005136524785120824
1497,8,larding,1,0.0005136524785120824
1497,8,large,1,5.6379791315698904e-05
1497,8,larger,2,0.00018617856357582441
1497,8,largest,2,0.0004153411115196014
1497,8,last,7,0.00019533988856319706
1497,8,lastly,2,0.0005700322698277814
1497,8,law,9,0.00025115128529553906
1497,8,lawgiver,1,0.00023327701402930227
1497,8,laws,2,9.233198358311618e-05
1497,8,lead,1,7.140942172807395e-05
1497,8,leader,1,0.00015985803308487566
